match_id;key;slot;time;unit;GERAL
497;IM SO HAPPY;2;2005;Damnation-;0
497;ez mid;3;2013;AlpenlieBENZ;1
497;WHYYYYYYYYYYY;2;2157;Damnation-;0
497;why;2;2169;Damnation-;0
497;he did well;2;2170;Damnation-;0
497;divine;3;2540;AlpenlieBENZ;0
497;qop so strong;3;2549;AlpenlieBENZ;0
497;nice game;2;2559;Damnation-;0
497;noob;4;2561;RENEGADE;1
497;idiot team;6;2561;Standin.-CyRoSe;1
497;hus noob???;5;2567;El Nunal <3;1
497;idiot;4;2570;RENEGADE;1
497;idiot;4;2574;RENEGADE;1
498;NOOB;6;1236;Gamer.ThunderWraith;1
498;NOOB;6;1369;Gamer.ThunderWraith;1
498;NOOB;6;1809;Gamer.ThunderWraith;1
498;NOOB;6;1837;Gamer.ThunderWraith;1
498;AMEN;6;1875;Gamer.ThunderWraith;0
498;comeback is real;4;1903;#AVF. Paih;0
498;NOOB;0;1909;G.A.T.E.L YO RAIMU;1
498;NOOB;6;1995;Gamer.ThunderWraith;1
498;noob pl;4;1997;#AVF. Paih;1
498;NOOB PL;6;1999;Gamer.ThunderWraith;1
498;SO NOOB;6;2000;Gamer.ThunderWraith;1
498;SO NOOB;6;2002;Gamer.ThunderWraith;1
498;FUCK;0;2005;G.A.T.E.L YO RAIMU;1
499;fucking faggot fianlly died;4;2175;".;;.;.";1
499;dont do it solo;4;2512;".;;.;.";0
499;i wouldfk her;4;3112;".;;.;.";1
499;even if shes a corpse;4;3116;".;;.;.";1
499;my dick is;4;3415;".;;.;.";1
499;so hard atm;4;3418;".;;.;.";1
499;FUCK ME;2;3508;Raizzark;1
499;gg ez game;4;3508;".;;.;.";1
500;going going;1;2384;???So Easy;0
500;I have no idea what you're talking about clock;6;2597;Djiango;0
500;anyway;6;2636;Djiango;0
500;for me i prefer laning;0;2637;`Le` BB?0514`;0
501;cant listen to us;7;2023;`Kwkwkw-Meow;0
501;players now a days;1;2037;Auto win;0
501;sf mid pls;4;2039;Marcus.ZC;0
501;dont cooperate;1;2040;Auto win;0
501;yeah;7;2044;`Kwkwkw-Meow;0
501;lucky to have this team listening;1;2045;Auto win;0
501;what a name;4;2045;Marcus.ZC;0
501;stupid player;7;2047;`Kwkwkw-Meow;1
502;f ui;1;79;ILoveyoucid;1
502;i hate u;1;83;ILoveyoucid;1
502;jsut a businees;5;161;JR - Ddaji;0
502;but that too much;1;168;ILoveyoucid;0
502;i starting hate u more and more;1;229;ILoveyoucid;1
502;but i love u;5;236;JR - Ddaji;0
502;no];1;239;ILoveyoucid;0
502;we jstbreak up;1;242;ILoveyoucid;0
502;jsut odnt;5;246;JR - Ddaji;0
502;Thank me;7;1216;Gu$tav;0
502;he always kill quiter;5;1300;JR - Ddaji;0
502;what a dirty;5;1305;JR - Ddaji;0
502;its int dude;6;1311;Borger King;0
502;bitch haha;6;1370;Borger King;1
502;that fucking wd stun;1;1607;ILoveyoucid;1
502;the mostimpotant thing is place;5;1622;JR - Ddaji;0
502;finding someone to duel;4;1623;Gluttony;0
502;Wtf;1;1667;ILoveyoucid;1
502;Ez;5;1668;JR - Ddaji;1
502;Ez;7;1711;Gu$tav;1
502;ez ur ass;1;1720;ILoveyoucid;1
502;u fucking dog;1;1743;ILoveyoucid;1
502;noob;7;1747;Gu$tav;1
502;dog;7;1748;Gu$tav;1
502;EZ;7;1762;Gu$tav;1
502;EZ;6;1769;Borger King;1
503;absolute fuckhead;1;-263;Andy Salad;1
503;i think you're right;0;-19;123214;0
503;this fucking team;1;1228;Andy Salad;1
503;team too fucking dumb;5;1342;tmdghjay;1
503;rager;3;1347;DoOrStOp;0
503;all of ya;3;1349;DoOrStOp;0
503;jesus;3;1350;DoOrStOp;0
503;relax;3;1351;DoOrStOp;0
503;its just fucking dota;3;1355;DoOrStOp;0
503;holy hell;3;1356;DoOrStOp;1
503;what;3;1358;DoOrStOp;1
503;the fuck;3;1359;DoOrStOp;1
503;noob wr;2;1361;EXPOSE HIM;1
503;here we go;3;1362;DoOrStOp;0
503;fuckin beaner;3;1365;DoOrStOp;1
503;why the fuck are u doomin me when im already dead;2;1527;EXPOSE HIM;0
503;extra fuck you;5;1537;tmdghjay;1
503;extra retard;2;1545;EXPOSE HIM;1
503;EZ DDOS;2;1636;EXPOSE HIM;1
503;GET HIE NIGGA;2;1636;EXPOSE HIM;1
503;holy fuck;2;1812;EXPOSE HIM;1
503;nigga u on the same internet ur liar he aint comin;2;2278;EXPOSE HIM;1
503;got no time for that shit;4;2278;Solane;1
503;he is come;8;2278;hero lay;0
503;3 min;8;2278;hero lay;0
503;say it right or I unpause;2;2278;EXPOSE HIM;0
503;how do u say it;2;2278;EXPOSE HIM;0
503;errro computer;8;2278;hero lay;0
503;please wait 3 min;6;2278;Shit Player;0
503;wrong;2;2278;EXPOSE HIM;0
503;wait;8;2280;hero lay;0
503;wait plz;8;2285;hero lay;0
503;u have 2 say it right;2;2286;EXPOSE HIM;0
503;HAHAH ABATRIDER FUCKIN RAGED;2;2392;EXPOSE HIM;1
503;sorry guys im so mean I have niggeritis;2;2428;EXPOSE HIM;1
503;w8;8;2441;hero lay;0
503;got no time for this shit maderpaker;4;2441;Solane;1
503;izi mid;2;2567;EXPOSE HIM;1
503;EZ;2;2589;EXPOSE HIM;1
503;EZ;2;2590;EXPOSE HIM;1
503;EZ;2;2590;EXPOSE HIM;1
503;EZ;2;2591;EXPOSE HIM;1
503;EZ;2;2592;EXPOSE HIM;1
503;EZ;2;2594;EXPOSE HIM;1
503;EZ;2;2594;EXPOSE HIM;1
503;EZ;2;2595;EXPOSE HIM;1
503;EZ;2;2596;EXPOSE HIM;1
503;EZ;2;2597;EXPOSE HIM;1
503;EZ;2;2598;EXPOSE HIM;1
503;EZ;2;2599;EXPOSE HIM;1
503;EZ;2;2600;EXPOSE HIM;1
503;EZ;2;2600;EXPOSE HIM;1
503;EZ;2;2602;EXPOSE HIM;1
503;EZ;2;2603;EXPOSE HIM;1
504;yiyi team;4;701;?????3??;0
504;this guys so bad;4;717;?????3??;1
504;nice doom doom;6;724;LBG*BenySs;0
504;senatinos hdps;4;735;?????3??;1
504;end fast noobs;3;1253;??†?î?îg??î??;1
504;stfu;7;1339;Dat Hot Sauce;1
505;PREPARE YOUR ANUS TOP;2;-63;Kiera Vaper;1
505;PREPARE YOUR ANUS BROOD;2;22;Kiera Vaper;1
505;yolo;6;828;Pop to the top;1
505;are yuoyu fucking kidiing';1;893;Suiseiseki;1
505;fucking russian tards king;2;1090;Kiera Vaper;1
505;ez;6;1229;Pop to the top;1
505;do u like cocks, brood?;2;1253;Kiera Vaper;1
505;GG ez;0;1851;HopE;1
506;ty for waiting;9;-71;The Puggernaut;0
506;FARM THE CREEPS WHILE UR TEAM IS GETTING KILLED SURE THING;8;1572;El Chapo Guzmán;0
506;fuck you suck lmao counter picking cunts get good retards;8;2007;El Chapo Guzmán;1
506;Commend support pls;1;2009;BI-CHINO;0
506;i love you lina;4;2011;[M]oriarty;0
507;EZ MID PE;8;1210;LF-3ST3R0lD3S-WP;1
507;Ez mid;6;1629;learn to play;1
508;gudluck man;2;-4;BforBANANA;0
508;5 seconds of summer;2;0;BforBANANA;0
510;ez;1;2123;Daddy Home;1
510;ez wk;1;2130;Daddy Home;1
511;must listen to my grand mother dont give hc to stupid people :(;9;1929;:D;0
511;fucking hc and mid iditos;8;1964;[Rz]DarbladErxX;1
511;actually ur lc jungle sucks bro;9;1969;:D;1
512;yea i know;7;291;Jessie;0
512;TY;1;979;????? ???????;0
512;i dont want to play;2;1369;1,23143E+11;0
512;unpause pls;2;1378;1,23143E+11;0
512;u won;2;1378;1,23143E+11;0
512;go throne;2;1443;1,23143E+11;0
512;no point to play this game;2;1493;1,23143E+11;0
512;they pick totally garbage;2;1498;1,23143E+11;1
512;and get items;2;1500;1,23143E+11;0
512;Like medalion;2;1502;1,23143E+11;0
512;look at my last game;9;1553;PBC is back;0
512;i dont have;2;1567;1,23143E+11;0
512;motivation;2;1568;1,23143E+11;0
512;to play;2;1569;1,23143E+11;0
512;games liek this;2;1572;1,23143E+11;0
512;then u are bad;0;1591;a;1
512;not rly;6;1596;Urist;0
512;u have to exprinece new meta;9;1598;PBC is back;0
513;ty;8;376;Deez_Nuts;0
513;ty i commend you too;8;391;Deez_Nuts;0
513;OK TY;3;395;Raging FrenchFries ?;0
513;can't fucking take another second of this team;0;2289;Mr.Ghosty Ghost;1
513;im so sorry;8;2323;Deez_Nuts;0
513;we werent;6;2323;Daveow29;0
513;wait;2;4025;HYTHAM^_^;0
513;u no wait 4 me;8;4025;Deez_Nuts;0
513;fuck you !;2;4025;HYTHAM^_^;1
513;yeah i did;8;4025;Deez_Nuts;0
513;oh didn't realize sorry ds;0;4025;Mr.Ghosty Ghost;0
513;pasue;2;4079;HYTHAM^_^;0
513;screw off;8;4088;Deez_Nuts;1
513;fucking nigga;2;4283;HYTHAM^_^;1
514;u r a fucking carry;7;175;eunhwa;1
514;idiot;7;176;eunhwa;1
514;Why are we all chatting?;6;425;???_PariS_bY_NighT;0
514;what idea;7;473;eunhwa;0
514;what snowball;0;478;sLumoftheEarth;0
514;come on dude;6;508;???_PariS_bY_NighT;0
514;what was that?;0;850;sLumoftheEarth;0
514;this is a fucking jakiro and ds;7;1207;eunhwa;1
514;wtf;4;1533;???? ????;1
514;what a gay;4;1535;???? ????;1
514;i tihnk he is jerking off;6;1535;???_PariS_bY_NighT;1
514;how the fuck;6;1643;???_PariS_bY_NighT;1
514;do u get 600 gold;6;1646;???_PariS_bY_NighT;0
514;for killing me?;6;1649;???_PariS_bY_NighT;0
515;Brother;7;66;WP`JerryDong;0
515;why invo why;0;423;1738;0
515;you need that fckn golem;0;598;1738;1
515;dont kill me;1;964;My Precious;0
515;im only support bro;1;970;My Precious;0
515;sorry;7;974;WP`JerryDong;0
515;fucking rolling;4;1042;?MIO?;1
515;if i have doom your dead;4;1063;?MIO?;0
515;add him;4;1104;?MIO?;0
515;freind of yours jugg?;4;1104;?MIO?;0
515;this is solo mmr :));3;1104;>>{D}-Go{D}<<;0
515;party can with solo one;7;1104;WP`JerryDong;0
515;party;2;1104;NOG NOG PANDAK LAKI SA HIRAP;0
515;ohh;3;1110;>>{D}-Go{D}<<;0
515;i party with bh;2;1110;NOG NOG PANDAK LAKI SA HIRAP;0
515;yeah;4;1114;?MIO?;0
515;./.;4;1169;?MIO?;1
515;fuck u doom =]];3;1367;>>{D}-Go{D}<<;1
515;come back is real;3;1718;>>{D}-Go{D}<<;0
515;not yet;7;1730;WP`JerryDong;0
515;fuck u;3;2275;>>{D}-Go{D}<<;1
515;come here;8;2996;Bon;0
515;nope;4;3002;?MIO?;0
515;Wtf is that;4;3011;?MIO?;1
515;fuck ya;8;3019;Bon;1
515;easy;6;3028;JHAY|ELL;1
515;fuck you all;5;3032;-JAY-;1
516;ez;5;9;Standin.TheyCallMeOC;1
516;not much i can do when my 1 2 core positions are full retards;5;2360;Standin.TheyCallMeOC;1
516;ez;0;2517;Mineski.Girl;1
516;die u little nigger;5;2522;Standin.TheyCallMeOC;1
516;ez;0;2534;Mineski.Girl;1
516;shitstains sf / pa ftl;5;2535;Standin.TheyCallMeOC;1
516;stole my mid;5;2540;Standin.TheyCallMeOC;0
517;ROFL;7;1051;MMR = MEET MORE RETARDS;0
517;4 decay all dead;7;1234;MMR = MEET MORE RETARDS;0
517;WTF;7;1520;MMR = MEET MORE RETARDS;0
517;JUST END fuck u all;0;1521;DDK[538];1
517;end plz fuck u all;0;1752;DDK[538];1
517;fuck u all;0;1786;DDK[538];1
517;ty;0;1805;DDK[538];0
517;i don't want see you;0;1814;DDK[538];0
517;fuck u;0;1963;DDK[538];1
519;FUCKIN;7;430;SIZE;1
520;no pause?;9;1163;Naruto;0
520;team to retarded;2;1174;Bad News Carry;1
521;GET FUCKED;0;7;Happy Accidents;1
521;or tried to;9;22;kellyMONKEYS;0
521;ez;6;320;Bigger than a gas cylinder dild;1
521;you guys lose;5;957;Lemmon ?;0
521;are you talking smack?;2;965;Kitzo;0
521;little homie;5;978;Lemmon ?;0
521;pretty bad;5;989;Lemmon ?;1
521;you got destroyed mid;2;994;Kitzo;1
521;shouldnt have bet that much;5;1081;Lemmon ?;0
521;thanks for the heads up;5;1382;Lemmon ?;0
521;#fag;0;1497;Happy Accidents;1
521;ez;6;1541;Bigger than a gas cylinder dild;1
521;maybe tomorrow;5;1828;Lemmon ?;0
521;against the machine?;8;2023;Förbered för -49;0
521;oh must feel shit sf;5;2037;Lemmon ?;1
521;doesnt feel good;2;2051;Kitzo;0
521;u guys have 3k hours, i have 3k ping;1;2840;Meme Machine;0
521;lmao talking shit, and then losing;9;2846;kellyMONKEYS;1
521;dunno about the shit talking;2;2855;Kitzo;1
521;ez;4;2855;I AM THE O.G;1
521;ez game;5;2859;Lemmon ?;1
521;g o o d t r y;8;2861;Förbered för -49;0
521;i only encountered u guys doing that;2;2862;Kitzo;0
521;ez game;4;2863;I AM THE O.G;1
524;he is an idiot;3;-22;Kev;1
524;ez game ez lyfe;2;2679;TonyTheGreatest;1
524;es ur trash;2;2689;TonyTheGreatest;1
525;Noobs;1;2008;Hashhhhhhhhhh xD;1
525;ez;5;2258;TechNO!!!;1
525;Ez;1;2263;Hashhhhhhhhhh xD;1
526;deez nutz;6;473;JEdL;1
526;EZ MMR 4 U GUYZ;1;526;(_A T H E N A_ );1
526;wait please;5;563;[]daNSon[];0
526;be fair;6;563;JEdL;0
526;even if you lose;6;563;JEdL;0
526;go its a tie;9;563;Believe_8_Or_Not;0
526;mid vs offlane;2;573;qui·e·tus;0
526;tie my fking shit;2;576;qui·e·tus;1
526;WTF WAS THAT;2;1692;qui·e·tus;1
526;i hook noob sry;5;1811;[]daNSon[];1
526;i hook is noob;5;2044;[]daNSon[];1
527;ofc;7;683;?????? ???? ?? ??;0
527;REKT;4;688;Tensai >.<;1
527;We can win;5;837;? ZipZap;0
527;this game;9;871;Out;0
527;u can win;4;923;Tensai >.<;0
527;shut up imbecile;7;932;?????? ???? ?? ??;1
527;he didnt let me;9;943;Out;0
527;is on;9;948;Out;0
527;last game 5x and dis game 5x;0;963;i met an angel;0
527;for nothing;0;968;i met an angel;0
527;he spamming let me solo mid;7;982;?????? ???? ?? ??;0
527;and sucks so much;7;985;?????? ???? ?? ??;1
527;ok i buy gem;4;1255;Tensai >.<;0
527;go watch anime faggot;7;1292;?????? ???? ?? ??;1
527;so smart;7;1304;?????? ???? ?? ??;0
527;so stupid;4;1309;Tensai >.<;1
527;like ur slut mother;7;1310;?????? ???? ?? ??;1
527;ure the slut :);4;1317;Tensai >.<;1
527;every russias are slut;4;1321;Tensai >.<;1
527;we got rlly shit wk;4;1408;Tensai >.<;1
527;the russian plague;9;1427;Out;1
527;u f shit bag;9;1777;Out;1
527;Ez;9;1830;Out;1
527;Ez game;9;2312;Out;1
527;fuckyou;4;2439;Tensai >.<;1
527;Ezz;4;2463;Tensai >.<;1
527;russian suka;4;2468;Tensai >.<;1
527;:DDd;2;2477;qqwi;0
528;fuck u;2;688;Hyy;1
528;ez mid;0;2324;L?ng L? T?n Th??ng;1
528;ez win;0;2325;L?ng L? T?n Th??ng;1
529;i fucking lag;8;501;Shake iT oFF !;1
529;fuck u;8;507;Shake iT oFF !;1
529;fuck lag agian;8;648;Shake iT oFF !;1
529;fuck u;8;651;Shake iT oFF !;1
529;fucking spec;8;934;Shake iT oFF !;1
529;fuckiig mad;8;1394;Shake iT oFF !;1
530;nah fuck off dont be like that;8;6;Maff;1
530;Fuck off with your bear;9;1173;Arbi;1
530;fuck off with your shield shit;3;1180;Detective Kiwi;1
531;EZ;0;2462;Lorennit Velasco ?03;1
531;ez mid?;1;2464;Touchpad;1
531;EZ MI;0;2467;Lorennit Velasco ?03;1
531;EZ TOP haha;0;2470;Lorennit Velasco ?03;1
532;fucker tusk;7;152;MiracleJr;1
532;fuck so pro tusk and tink;7;593;MiracleJr;1
532;FUCK SF;8;1722;Standin.Scrub;1
532;ez tem;7;1737;MiracleJr;1
532;EZ MID INSTEAD;8;1744;Standin.Scrub;1
532;YES NOOB YOU FUCK YOU;6;1747;Newb;1
532;Ez mid;5;1813;Wakalulu;1
532;TOO EZ;6;1819;Newb;1
532;ez mid;0;1826;Pro. Sumail. inVoker;1
532;FUCKER;6;1839;Newb;1
533;TIM WAS A PIECE OF SHIT;6;2352;Winsteak priest?;1
533;noob blame team;8;2359;( ?° ?? ?°) IS MINGLEE;1
534;FUCK;1;111;Lx;1
535;ez game;7;913;??;1
535;give up;7;971;??;1
535;noob.;7;976;??;1
535;ez;7;1050;??;1
535;nobody give a fuck about your feelings doom;5;1225;Turbo!;1
535;so can you stfu now?;5;1227;Turbo!;1
535;so noob.;7;1261;??;1
536;wait ty;5;-15;[T]enets&[C]odes;0
536;dayuuuuuuuuuuuuuuuuuuuuuuuuum;3;-15;AMAZiNG JUJEL;0
536;nice swap;0;953;Bullshit;0
536;Wtf dog;9;994;jeeram;1
536;dont aim me xD;9;1331;jeeram;0
536;MINE IS 4300;4;2245;StrawberryBanana!;0
536;FUCK;0;2935;Bullshit;1
536;last word dude hahaha;5;2935;[T]enets&[C]odes;0
536;FUCK YOU :;4;2937;StrawberryBanana!;1
536;lagging but pro;6;2948;Sien~;0
537;CALL ME SAITAMA;4;1544;F9 Warrior;0
537;NOOB OGRE;0;1776;Kukurikapu;1
537;well;8;3145;videogame player;0
537;that was a nice game;8;3147;videogame player;0
537;nice throw;9;3147;Solaris;0
537;EZ;5;3149;> . <;1
537;EZ MMR;5;3150;> . <;1
537;throw?;7;3157;Informaldehyde;0
537;super EZ ba;4;3159;F9 Warrior;1
538;i wonder what the winrate of having alch and aa on one team is;3;1899;Doggey;0
538;thats why i did it;6;1907;Memories;0
538;i got a kill;4;1909;...;0
538;yay;4;1910;...;0
538;ive made a mistake;7;2122;Spooderman;0
538;shut up;3;2132;Doggey;1
538;didnt even lose mid vs alch;3;2213;Doggey;0
538;u were too good;3;2259;Doggey;0
538;i dotn blame u;9;2259;elmoooo;0
538;Waaste of time;0;2260;Tomdilong;1
538;charms.;9;2296;elmoooo;0
538;SO MANY?;3;2299;Doggey;0
538;si.;9;2303;elmoooo;0
538;what the fuck man;3;2309;Doggey;1
538;u had a 3k;3;2311;Doggey;0
539;ewait 1 min plz;9;-67;Gohan;0
539;wowowowo;9;915;Gohan;0
539;u know he was standing there;9;919;Gohan;0
539;and;9;2015;Gohan;0
539;go;4;2147;EEG.Patricio Parodi;0
539;ok;9;2151;Gohan;0
539;gg;9;3074;Gohan;0
539;reportwk;5;3235;Who killed GLEN?;0
539;gg;9;3433;Gohan;0
539;end;9;3434;Gohan;0
539;noob team;9;3440;Gohan;1
539;morons;9;3442;Gohan;1
539;noob team;9;3488;Gohan;1
539;ezx luna;0;3494;KeepCalmAndCommendMe :3;1
539;always waitnig4;9;3494;Gohan;0
539;noob tiny;9;3496;Gohan;1
539;wouldnt give it;9;3503;Gohan;0
539;luna noob poquito;0;3513;KeepCalmAndCommendMe :3;1
539;ez 5j;4;3517;EEG.Patricio Parodi;1
539;wk is a little bbitch;7;3531;Talonflame;1
539;bitchsss;0;3537;KeepCalmAndCommendMe :3;1
539;mother fuckers;0;3540;KeepCalmAndCommendMe :3;1
539;kiss your mothers bitchs;0;3545;KeepCalmAndCommendMe :3;1
539;luna noob;0;3558;KeepCalmAndCommendMe :3;1
539;hjajajajjaaj luna noob;0;3569;KeepCalmAndCommendMe :3;1
540;qop sucks;6;675;paK U;1
540;go PLAY 1 ON 1 NOOB;1;1615;wakoletva;1
540;Ez;8;2076;Chilllax IV;1
540;ez;8;2126;Chilllax IV;1
540;ez;8;2237;Chilllax IV;1
540;EZ BCOZ SEE THAT TINY ITEM;0;2252;m?nT???m?n;1
540;SO NOOB;0;2255;m?nT???m?n;1
540;ill kill you later my lady;8;2377;Chilllax IV;1
540;just chill;8;2384;Chilllax IV;0
540;NOOBS;8;3399;Chilllax IV;1
541;just wanted to take revenge of the shitty i-have-0-mana-and-30-damage moments you gave me at mid OD;9;1620;Monnnnnnnnnnnnnnnnnnnnnnnnnnnn;1
541;i was so annoyed at mid;9;1686;Monnnnnnnnnnnnnnnnnnnnnnnnnnnn;0
541;i was like farrrrrrk my mana;9;1691;Monnnnnnnnnnnnnnnnnnnnnnnnnnnn;0
541;but you were winning?;0;1693;newbpotato;0
541;no i was on 25 farm at 9 minutes;9;1700;Monnnnnnnnnnnnnnnnnnnnnnnnnnnn;0
541;i didn't have farm too;0;1711;newbpotato;0
541;idiots on my team;0;1723;newbpotato;1
541;we both had shitty midtime then lol;9;1724;Monnnnnnnnnnnnnnnnnnnnnnnnnnnn;1
541;have no clue;0;1725;newbpotato;0
541;dildo bagging sry u lost 2in a row;6;2174;®/\I\I|]\|™;1
541;not surprised;3;2183;Zipprah;0
541;don't apologise;0;2185;newbpotato;0
541;he played shit;0;2199;newbpotato;1
545;Ez mid;8;1586;Sensei;1
545;i fuck you;4;3244;Mr.InstaGram;1
545;fuck you mom;8;3251;Sensei;1
545;i fuck your mom here come and join;4;3269;Mr.InstaGram;1
546;will u shut up??;3;1194;Sloth;1
546;u kill??;4;1196;MMR BooSTER;0
546;noobs trashtalk;3;1206;Sloth;1
546;see level???;4;1207;MMR BooSTER;0
546;fucking noob;3;1209;Sloth;1
546;wait;2;1369;^Xtreme .....;0
546;afk;2;1370;^Xtreme .....;0
546;?;7;1370;Kurdapingz;0
546;fk noob;5;1372;"Kyte "")";1
546;wtf;2;1457;^Xtreme .....;1
546;arrey shut ur mouth noob;3;1461;Sloth;1
546;play mirana like a shiity noob;3;1469;Sloth;1
546;stfu;1;1521;spacemonkey;1
546;such a bitch;1;1521;spacemonkey;1
546;chill dude;3;1521;Sloth;0
546;pinoys are like dis;3;1521;Sloth;0
546;yeh;2;1521;^Xtreme .....;0
546;ahha;5;1521;"Kyte "")";0
546;gago;3;1521;Sloth;0
546;just noe to deepthroat der cocks;3;1521;Sloth;1
546;pinoy noob;3;1672;Sloth;1
546;sloth what is your naationality?;7;1700;Kurdapingz;0
546;ty es;4;1774;MMR BooSTER;1
546;4 v 4;4;1796;MMR BooSTER;0
546;intro;8;1847;L-E-T-T-E-R;0
546;say??;4;1903;MMR BooSTER;0
546;aha;5;1921;"Kyte "")";0
546;why b;4;1945;MMR BooSTER;0
546;say marina;4;2006;MMR BooSTER;0
546;marina?;5;2015;"Kyte "")";0
546;pro;4;2016;MMR BooSTER;0
546;bobo ka;5;2017;"Kyte "")";0
546;hahaha;1;2120;spacemonkey;0
546;bobo;1;2123;spacemonkey;0
546;1 hit??;4;2208;MMR BooSTER;0
546;bobo;5;2230;"Kyte "")";0
546;what say pa/?;5;2478;"Kyte "")";0
546;hahha;4;2483;MMR BooSTER;0
546;bobo;5;2486;"Kyte "")";0
546;u win??;4;2488;MMR BooSTER;0
546;later;5;2492;"Kyte "")";0
546;say?;5;2563;"Kyte "")";0
546;bobo;5;2564;"Kyte "")";0
546;gago;9;2565;Alden Mo.^_^;0
546;say???;7;2566;Kurdapingz;0
546;sss zeus;7;2586;Kurdapingz;0
546;mga bobo;5;2644;"Kyte "")";0
546;GG?;7;2644;Kurdapingz;0
546;sorry;7;2660;Kurdapingz;0
546;GGWP;6;2663;Mad Move;0
546;bobo;5;2666;"Kyte "")";0
546;catcher;5;2670;"Kyte "")";0
546;sad man;2;2674;^Xtreme .....;0
546;salita;5;2675;"Kyte "")";0
546;bobo;5;2677;"Kyte "")";0
546;sorry guyzzzz comeback is dream???;7;2681;Kurdapingz;0
547;ez 300ms;3;129;who is champ?;1
547;report lc 1 report 1 comment;1;843;Show Time**;0
547;omni N ! CARRY EBD N ! HERO DOTA @;0;909;KING;0
547;eba;4;937;G.;0
547;hha np;1;1439;Show Time**;0
547;gg;5;1584;Rus Al GuL;0
547;so;4;2041;G.;0
547;ez;4;2185;G.;1
547;Ez;1;2199;Show Time**;1
547;tron;5;2200;Rus Al GuL;0
547;this omni;0;2205;KING;0
547;this omni...;3;2208;who is champ?;0
547;this dazzle...;4;2213;G.;0
547;gege;2;2227;Fury.Ev0luti0N'89...WwW;0
548;Aff;0;302;Edu;0
548;this veno;0;303;Edu;0
548;YES;7;305;LogaN-;0
548;i know;7;307;LogaN-;0
548;hes flame me;7;310;LogaN-;0
548;ripperino icecream;3;1646;I am victorious, mates.;0
548;Ez;1;1959;if i'm the highest i'll lose;1
548;gg lima ppl;6;1965;ShortSightedOfU;0
548;Cause you played out of your mind right;3;1976;I am victorious, mates.;0
548;lol;6;1981;ShortSightedOfU;0
548;not rly;6;1985;ShortSightedOfU;0
548;just end it;6;1991;ShortSightedOfU;0
548;Gg;0;2037;Edu;0
548;GG;2;2039;Kevin;0
548;ty sf;7;2042;LogaN-;0
548;5.7 trash;7;2045;LogaN-;1
548;xd;0;2050;Edu;0
549;wow;3;598;Why you always lyin;0
549;kms;3;601;Why you always lyin;0
549;lmao;9;608;??;0
549;RNG 2 strong;9;615;??;0
549;I wouldve lived too;3;622;Why you always lyin;0
549;hate u silencer;7;727;Saigonese.BanhMi;1
549;rofl;3;743;Why you always lyin;0
549;LOL;4;1140;?{O}MFG?™;0
549;MISS;4;1141;?{O}MFG?™;0
549;too much;4;1144;?{O}MFG?™;0
549;LOL;2;1584;focke_wulf_fw_190;0
549;that op miss chance;1;1592;The Joking Captain;0
549;EZ;7;2909;Saigonese.BanhMi;1
549;gg;0;2918;brosef;0
549;GGWP;4;2920;?{O}MFG?™;0
549;Commend Kotl;9;2925;??;0
549;noob anti mage ever saw;4;2928;?{O}MFG?™;1
549;dunno why guys play carries when they cant carry;0;2934;brosef;0
549;WHAT ARE THOSE !!!;4;2952;?{O}MFG?™;0
549;GGWP;4;2975;?{O}MFG?™;0
549;wow;7;3008;Saigonese.BanhMi;0
549;GG;9;3008;??;0
549;push guys last hope;7;3023;Saigonese.BanhMi;0
549;We all die;7;3026;Saigonese.BanhMi;0
549;commend pult;5;3057;thepear;0
549;LOLOLOL;8;3057;DJSODA;0
549;Commend kotl;9;3063;??;0
549;noob team;4;3081;?{O}MFG?™;1
550;Glhf;0;-55;[SP]?k¥®ïê™;0
550;lol;6;2107;SHIINAMASHIROO;0
550;Wp;0;2108;[SP]?k¥®ïê™;0
550;gg;5;2110;Kedra;0
550;"it;s raning gold";5;2188;Kedra;0
550;w8 me lol;6;2259;SHIINAMASHIROO;0
550;gg;0;2271;[SP]?k¥®ïê™;0
550;haha;5;2291;Kedra;0
550;sad;6;2292;SHIINAMASHIROO;0
550;haha;0;2299;[SP]?k¥®ïê™;0
550;gg boy;7;2300;wtf™;0
550;haha;5;2303;Kedra;0
550;end;1;2310;V3™;0
550;gg tide ty;6;2344;SHIINAMASHIROO;0
550;gg;7;2345;wtf™;0
550;LOL;6;2345;SHIINAMASHIROO;0
551;XD;3;503;[S.O.K.A];0
551;XD;3;506;[S.O.K.A];0
551;olé;5;513;Isilmer;0
551;LOL;0;610;SERJ SOAD *-*;0
551;Slardar ?;5;904;Isilmer;0
551;god?;5;957;Isilmer;0
551;shut up please;0;967;SERJ SOAD *-*;0
551;press R pls;5;977;Isilmer;0
551;muted noob;0;983;SERJ SOAD *-*;1
551;god?;0;1213;SERJ SOAD *-*;0
551;press R pls;5;1219;Isilmer;0
551;21 min bfury;7;1273;Ori;0
551;no boots;7;1275;Ori;0
551;XD LE MAYO;7;1277;Ori;0
551;el techies lo tiene de puta al magina;0;1379;SERJ SOAD *-*;1
551;LOL;7;1457;Ori;0
551;idota riki jajajaja ya se esta acabndo su difusal tyarado;2;1478;NaPoLiOn`DK´;1
551;english mother fucker.... do... you... speak it?;6;1499;Master Fubar;1
551;con gema no sirves;0;2354;SERJ SOAD *-*;0
551;beaner;7;2358;Ori;0
